,playerUrl,yearP,salaryP
0,/players/m/moonja01.html,2008,427163
1,/players/m/moonja01.html,2009,711517
2,/players/m/moonja01.html,2010,2750000
3,/players/m/moonja01.html,2011,3000000
0,/players/j/jonesbo02.html,2007,412718
1,/players/j/jonesbo02.html,2008,687456
2,/players/j/jonesbo02.html,2008,85932
0,/players/w/wintevo01.html,1986,70000
0,/players/c/champju01.html,2022,"0"" >< $Minimum</td></tr>
"
1,/players/c/champju01.html,2023,825000
2,/players/c/champju01.html,2023,28241
3,/players/c/champju01.html,2024,116075
4,/players/c/champju01.html,2024,NaN
0,/players/g/greense01.html,1992,130000
1,/players/g/greense01.html,1993,355000
2,/players/g/greense01.html,1994,400000
0,/players/b/brownda02.html,2002,332817
1,/players/b/brownda02.html,2004,202508
0,/players/s/sowpa01.html,2005,385277
1,/players/s/sowpa01.html,2006,641748
2,/players/s/sowpa01.html,2007,744551
0,/players/m/mcgratr01.html,1998,1359360
1,/players/m/mcgratr01.html,1999,1563000
2,/players/m/mcgratr01.html,2000,1767120
3,/players/m/mcgratr01.html,2001,9660000
4,/players/m/mcgratr01.html,2002,10865250
5,/players/m/mcgratr01.html,2003,12072500
6,/players/m/mcgratr01.html,2004,13279750
7,/players/m/mcgratr01.html,2005,14487000
8,/players/m/mcgratr01.html,2006,15694250
9,/players/m/mcgratr01.html,2007,16901500
10,/players/m/mcgratr01.html,2008,19014187
11,/players/m/mcgratr01.html,2009,20370437
12,/players/m/mcgratr01.html,2010,23239562
13,/players/m/mcgratr01.html,2011,1352181
14,/players/m/mcgratr01.html,2012,1352181
0,/players/m/mayooj01.html,2009,3875040
1,/players/m/mayooj01.html,2010,4165560
2,/players/m/mayooj01.html,2011,4456200
3,/players/m/mayooj01.html,2012,5632637
4,/players/m/mayooj01.html,2013,4020000
5,/players/m/mayooj01.html,2014,8000000
6,/players/m/mayooj01.html,2015,8000000
7,/players/m/mayooj01.html,2016,8000000
0,/players/b/brownch02.html,2020,"0"" >< $Minimum</td></tr>
"
1,/players/b/brownch02.html,2021,217844
2,/players/b/brownch02.html,2022,95930
3,/players/b/brownch02.html,2022,95930
4,/players/b/brownch02.html,2024,NaN
0,/players/g/garlawi01.html,1988,75000
1,/players/g/garlawi01.html,1989,100000
2,/players/g/garlawi01.html,1991,450000
3,/players/g/garlawi01.html,1992,450000
4,/players/g/garlawi01.html,1993,625000
5,/players/g/garlawi01.html,1993,134000
6,/players/g/garlawi01.html,1995,143860
0,/players/m/martike03.html,2020,"0"" >< $Minimum</td></tr>
"
1,/players/m/martike03.html,2021,801900
2,/players/m/martike03.html,2022,191860
0,/players/g/grayde01.html,1997,150200
1,/players/g/grayde01.html,2000,88223
0,/players/m/masonan01.html,1992,210000
1,/players/m/masonan01.html,1993,273000
2,/players/m/masonan01.html,1994,1100000
3,/players/m/masonan01.html,1995,1200000
4,/players/m/masonan01.html,1996,3472000
5,/players/m/masonan01.html,1997,2777000
6,/players/m/masonan01.html,1998,3471500
7,/players/m/masonan01.html,1999,4165000
8,/players/m/masonan01.html,2000,4860100
9,/players/m/masonan01.html,2001,5550000
10,/players/m/masonan01.html,2002,4538000
11,/players/m/masonan01.html,2003,4370819
12,/players/m/masonan01.html,2004,4348094
13,/players/m/masonan01.html,2005,4710435
0,/players/b/borrela01.html,2000,301875
0,/players/t/tisdawa01.html,1986,987000
1,/players/t/tisdawa01.html,1988,1000000
2,/players/t/tisdawa01.html,1989,1000000
3,/players/t/tisdawa01.html,1990,2500000
4,/players/t/tisdawa01.html,1991,2330000
5,/players/t/tisdawa01.html,1992,2333000
6,/players/t/tisdawa01.html,1993,2333000
7,/players/t/tisdawa01.html,1994,2333000
8,/players/t/tisdawa01.html,1995,850000
9,/players/t/tisdawa01.html,1996,3475000
10,/players/t/tisdawa01.html,1997,3475000
0,/players/b/bartowi01.html,2013,550000
1,/players/b/bartowi01.html,2014,788872
2,/players/b/bartowi01.html,2015,915243
3,/players/b/bartowi01.html,2016,3333333
4,/players/b/bartowi01.html,2017,3533333
5,/players/b/bartowi01.html,2018,3533333
6,/players/b/bartowi01.html,2019,11830358
7,/players/b/bartowi01.html,2020,12776786
8,/players/b/bartowi01.html,2021,13723214
9,/players/b/bartowi01.html,2022,15625000
10,/players/b/bartowi01.html,2023,14375000
11,/players/b/bartowi01.html,2023,432642
0,/players/s/sloando01.html,2012,122237
1,/players/s/sloando01.html,2012,76392
2,/players/s/sloando01.html,2013,251076
3,/players/s/sloando01.html,2013,44835
4,/players/s/sloando01.html,2014,884293
5,/players/s/sloando01.html,2015,948163
6,/players/s/sloando01.html,2016,1015421
0,/players/a/adrieje01.html,2011,342666
1,/players/a/adrieje01.html,2012,270427
2,/players/a/adrieje01.html,2013,804131
3,/players/a/adrieje01.html,2014,916099
4,/players/a/adrieje01.html,2015,981084
0,/players/e/evansmi01.html,1985,60000
1,/players/e/evansmi01.html,1986,125000
2,/players/e/evansmi01.html,1987,75000
3,/players/e/evansmi01.html,1988,165000
0,/players/d/daughbr01.html,1988,887500
1,/players/d/daughbr01.html,1989,987500
2,/players/d/daughbr01.html,1990,1100000
3,/players/d/daughbr01.html,1991,1320000
4,/players/d/daughbr01.html,1992,2245000
5,/players/d/daughbr01.html,1993,2923000
6,/players/d/daughbr01.html,1994,3541000
7,/players/d/daughbr01.html,1995,3800000
8,/players/d/daughbr01.html,1996,4700000
0,/players/d/dixonju01.html,2003,1172400
1,/players/d/dixonju01.html,2004,1260360
2,/players/d/dixonju01.html,2005,1348200
3,/players/d/dixonju01.html,2006,2500000
4,/players/d/dixonju01.html,2007,2550000
5,/players/d/dixonju01.html,2008,2550000
6,/players/d/dixonju01.html,2009,998398
0,/players/a/amayaas01.html,1996,225000
1,/players/a/amayaas01.html,1997,247500
0,/players/e/eyengch01.html,2011,1020960
1,/players/e/eyengch01.html,2012,1097520
2,/players/e/eyengch01.html,2013,1174080
0,/players/c/cookom01.html,2002,292230
0,/players/b/benjaco01.html,1999,540000
1,/players/b/benjaco01.html,2000,696000
2,/players/b/benjaco01.html,2001,749160
0,/players/h/hamilju01.html,2015,816482
1,/players/h/hamilju01.html,2017,3000000
2,/players/h/hamilju01.html,2018,1000000
3,/players/h/hamilju01.html,2019,1000000
4,/players/h/hamilju01.html,2020,1000000
0,/players/c/carran01.html,1986,335000
1,/players/c/carran01.html,1988,400000
2,/players/c/carran01.html,1989,460000
3,/players/c/carran01.html,1991,610000
4,/players/c/carran01.html,1992,1263000
5,/players/c/carran01.html,1993,1233000
6,/players/c/carran01.html,1994,1353000
7,/players/c/carran01.html,1995,666600
8,/players/c/carran01.html,1996,2525000
9,/players/c/carran01.html,1997,2300000
10,/players/c/carran01.html,1998,1600000
11,/players/c/carran01.html,2000,1000000
0,/players/o/othicma01.html,1993,13000
0,/players/s/stewake01.html,1998,242000
1,/players/s/stewake01.html,2000,18941
0,/players/j/jacksaa01.html,2018,4608
0,/players/d/davisjo02.html,2005,620046
1,/players/d/davisjo02.html,2006,131593
2,/players/d/davisjo02.html,2006,43864
3,/players/d/davisjo02.html,2006,17546
4,/players/d/davisjo02.html,2012,314041
0,/players/e/ebind01.html,2004,838560
1,/players/e/ebind01.html,2005,901440
2,/players/e/ebind01.html,2006,964320
3,/players/e/ebind01.html,2007,90000
0,/players/r/respesh01.html,1996,1232000
1,/players/r/respesh01.html,1997,1417000
2,/players/r/respesh01.html,1998,1602120
0,/players/a/anderky01.html,2015,1093680
1,/players/a/anderky01.html,2016,1142879
2,/players/a/anderky01.html,2017,1192080
3,/players/a/anderky01.html,2018,2151704
4,/players/a/anderky01.html,2019,8641000
5,/players/a/anderky01.html,2020,9073050
6,/players/a/anderky01.html,2021,9505100
7,/players/a/anderky01.html,2022,9937150
8,/players/a/anderky01.html,2023,8780488
9,/players/a/anderky01.html,2024,9219512
0,/players/c/chalmma01.html,2009,700000
1,/players/c/chalmma01.html,2010,773500
2,/players/c/chalmma01.html,2011,854389
3,/players/c/chalmma01.html,2012,4000000
4,/players/c/chalmma01.html,2013,4000000
5,/players/c/chalmma01.html,2014,4000000
6,/players/c/chalmma01.html,2015,4000000
7,/players/c/chalmma01.html,2016,4300000
8,/players/c/chalmma01.html,2018,2106407
9,/players/c/chalmma01.html,2022,138019
0,/players/g/grantje02.html,2016,1572360
1,/players/g/grantje02.html,2017,1643040
2,/players/g/grantje02.html,2018,1713840
3,/players/g/grantje02.html,2019,2639314
4,/players/g/grantje02.html,2020,196288
5,/players/g/grantje02.html,2021,50000
0,/players/j/jerebjo01.html,2010,457588
1,/players/j/jerebjo01.html,2011,762195
2,/players/j/jerebjo01.html,2012,4500000
3,/players/j/jerebjo01.html,2013,4500000
4,/players/j/jerebjo01.html,2014,4500000
5,/players/j/jerebjo01.html,2015,4500000
6,/players/j/jerebjo01.html,2016,5000000
7,/players/j/jerebjo01.html,2017,5000000
8,/players/j/jerebjo01.html,2018,4000000
9,/players/j/jerebjo01.html,2019,2165481
0,/players/m/mcdanxa01.html,1986,525000
1,/players/m/mcdanxa01.html,1988,875000
2,/players/m/mcdanxa01.html,1989,875000
3,/players/m/mcdanxa01.html,1991,1400000
4,/players/m/mcdanxa01.html,1992,1625000
5,/players/m/mcdanxa01.html,1993,1869000
6,/players/m/mcdanxa01.html,1994,2145000
7,/players/m/mcdanxa01.html,1995,2640000
8,/players/m/mcdanxa01.html,1997,254000
0,/players/p/papagge01.html,2017,2202240
1,/players/p/papagge01.html,2018,2301360
2,/players/p/papagge01.html,2018,259556
3,/players/p/papagge01.html,2019,2000400
0,/players/n/nunnaja01.html,2019,655632
1,/players/n/nunnaja01.html,2019,76236
2,/players/n/nunnaja01.html,2021,"0"" >< $Minimum</td></tr>
</tbody><tfoot>"
0,/players/w/wrighde01.html,2016,1509360
1,/players/w/wrighde01.html,2017,1577280
2,/players/w/wrighde01.html,2018,1645200
3,/players/w/wrighde01.html,2019,2536898
4,/players/w/wrighde01.html,2020,9473684
5,/players/w/wrighde01.html,2021,9000000
6,/players/w/wrighde01.html,2022,8526316
7,/players/w/wrighde01.html,2023,7804878
8,/players/w/wrighde01.html,2024,8195122
9,/players/w/wrighde01.html,2024,661628
0,/players/c/chandke01.html,2023,1200000
1,/players/c/chandke01.html,2024,1719864
0,/players/m/martije01.html,1991,210000
0,/players/h/harrike01.html,2023,NaN
1,/players/h/harrike01.html,2024,NaN
0,/players/l/livinch01.html,2024,1119563
0,/players/b/boguemu01.html,1988,250000
1,/players/b/boguemu01.html,1989,350000
2,/players/b/boguemu01.html,1991,805000
3,/players/b/boguemu01.html,1992,906000
4,/players/b/boguemu01.html,1993,700000
5,/players/b/boguemu01.html,1994,900000
6,/players/b/boguemu01.html,1995,1125000
7,/players/b/boguemu01.html,1996,1350000
8,/players/b/boguemu01.html,1997,1575000
9,/players/b/boguemu01.html,1998,1800000
10,/players/b/boguemu01.html,1999,2800000
11,/players/b/boguemu01.html,2000,510000
12,/players/b/boguemu01.html,2001,1740000
13,/players/b/boguemu01.html,2002,1520860
14,/players/b/boguemu01.html,2003,1659120
15,/players/b/boguemu01.html,2004,437420
0,/players/b/bryanel01.html,2021,24611
0,/players/w/wrighch01.html,2012,473604
1,/players/w/wrighch01.html,2017,100000
0,/players/s/summeda01.html,2010,457588
1,/players/s/summeda01.html,2011,762195
2,/players/s/summeda01.html,2012,303137
0,/players/w/walkeja01.html,2023,1017781
1,/players/w/walkeja01.html,2024,1719864
0,/players/s/stoneju01.html,2012,473604
1,/players/s/stoneju01.html,2013,762195
2,/players/s/stoneju01.html,2017,50000
3,/players/s/stoneju01.html,2018,1524305
0,/players/j/jamisan01.html,1999,1940000
1,/players/j/jamisan01.html,2000,2503800
2,/players/j/jamisan01.html,2001,2678400
3,/players/j/jamisan01.html,2002,3388176
4,/players/j/jamisan01.html,2003,10067750
5,/players/j/jamisan01.html,2004,11326219
6,/players/j/jamisan01.html,2005,12584688
7,/players/j/jamisan01.html,2006,13843156
8,/players/j/jamisan01.html,2007,15101625
9,/players/j/jamisan01.html,2008,16360094
10,/players/j/jamisan01.html,2009,9923285
11,/players/j/jamisan01.html,2010,11641095
12,/players/j/jamisan01.html,2011,13358905
13,/players/j/jamisan01.html,2012,15076715
14,/players/j/jamisan01.html,2013,1352181
15,/players/j/jamisan01.html,2014,1399507
0,/players/t/terryja01.html,2000,1468920
1,/players/t/terryja01.html,2001,1579080
2,/players/t/terryja01.html,2002,1689360
3,/players/t/terryja01.html,2003,2153934
4,/players/t/terryja01.html,2004,8333333
5,/players/t/terryja01.html,2005,7500000
6,/players/t/terryja01.html,2006,6666667
7,/players/t/terryja01.html,2007,8100000
8,/players/t/terryja01.html,2008,8898000
9,/players/t/terryja01.html,2009,9196000
10,/players/t/terryja01.html,2010,9862500
11,/players/t/terryja01.html,2011,10650000
12,/players/t/terryja01.html,2012,11158000
13,/players/t/terryja01.html,2013,5000000
14,/players/t/terryja01.html,2014,5625313
15,/players/t/terryja01.html,2015,5850313
16,/players/t/terryja01.html,2016,1499187
17,/players/t/terryja01.html,2017,1551659
18,/players/t/terryja01.html,2018,1471382
0,/players/f/fishede01.html,1997,612000
1,/players/f/fishede01.html,1998,703200
2,/players/f/fishede01.html,1999,795000
3,/players/f/fishede01.html,2000,3000000
4,/players/f/fishede01.html,2001,3380000
5,/players/f/fishede01.html,2002,3000000
6,/players/f/fishede01.html,2003,3000000
7,/players/f/fishede01.html,2004,3000000
8,/players/f/fishede01.html,2005,4903000
9,/players/f/fishede01.html,2006,5393300
10,/players/f/fishede01.html,2007,5883600
11,/players/f/fishede01.html,2008,6373900
12,/players/f/fishede01.html,2008,4350000
13,/players/f/fishede01.html,2009,4700000
14,/players/f/fishede01.html,2010,5048000
15,/players/f/fishede01.html,2011,3700000
16,/players/f/fishede01.html,2012,3400000
17,/players/f/fishede01.html,2013,413608
18,/players/f/fishede01.html,2013,182942
19,/players/f/fishede01.html,2014,1399507
0,/players/s/sheppbe01.html,2024,2537160
0,/players/g/geigema01.html,1993,140000
1,/players/g/geigema01.html,1994,250000
2,/players/g/geigema01.html,1995,1402000
3,/players/g/geigema01.html,1996,1532000
4,/players/g/geigema01.html,1997,1562000
5,/players/g/geigema01.html,1998,1402000
6,/players/g/geigema01.html,1999,6800000
7,/players/g/geigema01.html,2000,6889520
8,/players/g/geigema01.html,2001,7515840
9,/players/g/geigema01.html,2002,8142160
10,/players/g/geigema01.html,2003,8768480
0,/players/w/watsocj01.html,2008,125479
1,/players/w/watsocj01.html,2009,711517
2,/players/w/watsocj01.html,2010,1000497
3,/players/w/watsocj01.html,2011,3100000
4,/players/w/watsocj01.html,2012,3400000
5,/players/w/watsocj01.html,2014,2016000
6,/players/w/watsocj01.html,2015,2106720
7,/players/w/watsocj01.html,2016,5000000
8,/players/w/watsocj01.html,2017,5000000
9,/players/w/watsocj01.html,2018,333334
10,/players/w/watsocj01.html,2019,333333
11,/players/w/watsocj01.html,2020,333333
0,/players/v/vassede01.html,2021,4033440
1,/players/v/vassede01.html,2022,4235160
2,/players/v/vassede01.html,2023,4437000
3,/players/v/vassede01.html,2024,5887899
0,/players/s/schindw01.html,1991,520000
1,/players/s/schindw01.html,1992,650000
2,/players/s/schindw01.html,1993,140000
3,/players/s/schindw01.html,1994,921000
4,/players/s/schindw01.html,1995,1197000
5,/players/s/schindw01.html,1996,225000
6,/players/s/schindw01.html,1997,625000
7,/players/s/schindw01.html,1999,662500
8,/players/s/schindw01.html,2000,550000
0,/players/j/jacksan01.html,2024,1119563
0,/players/t/turnehe02.html,1995,180000
0,/players/c/camarto01.html,2024,1119563
0,/players/h/hernade01.html,2020,898310
0,/players/m/mudiaem01.html,2016,3102240
1,/players/m/mudiaem01.html,2017,3241800
2,/players/m/mudiaem01.html,2018,3381480
3,/players/m/mudiaem01.html,2019,4294480
4,/players/m/mudiaem01.html,2020,1737145
5,/players/m/mudiaem01.html,2022,111457
0,/players/r/ramseja01.html,2021,1000000
1,/players/r/ramseja01.html,2022,1517981
2,/players/r/ramseja01.html,2024,116075
3,/players/r/ramseja01.html,2024,116075
0,/players/m/mclauja01.html,2022,"0"" >< $Minimum</td></tr>
</tbody><tfoot>"
0,/players/h/huffmna01.html,1998,20000
1,/players/h/huffmna01.html,2003,349458
2,/players/h/huffmna01.html,2004,1760000
3,/players/h/huffmna01.html,2005,1280000
0,/players/j/jackstr02.html,2024,1119563
0,/players/e/eubandr01.html,2019,"0"" >< $Minimum</td></tr>
"
1,/players/e/eubandr01.html,2020,"0"" >< $Minimum</td></tr>
"
2,/players/e/eubandr01.html,2021,1620564
3,/players/e/eubandr01.html,2022,1762796
4,/players/e/eubandr01.html,2022,477024
5,/players/e/eubandr01.html,2023,1836090
6,/players/e/eubandr01.html,2024,2346614
0,/players/b/buforro01.html,2000,301875
1,/players/b/buforro01.html,2001,423500
2,/players/b/buforro01.html,2002,481488
3,/players/b/buforro01.html,2004,145686
4,/players/b/buforro01.html,2005,745046
0,/players/m/maxieja01.html,2006,905640
1,/players/m/maxieja01.html,2007,973440
2,/players/m/maxieja01.html,2008,1041360
3,/players/m/maxieja01.html,2009,1877572
4,/players/m/maxieja01.html,2010,5000000
5,/players/m/maxieja01.html,2011,5000000
6,/players/m/maxieja01.html,2012,5000000
7,/players/m/maxieja01.html,2013,5000000
8,/players/m/maxieja01.html,2014,2500000
9,/players/m/maxieja01.html,2015,1316809
0,/players/t/teskejo01.html,2022,53176
0,/players/a/almonmo01.html,2008,1005960
1,/players/a/almonmo01.html,2009,1081440
0,/players/t/terryda01.html,2023,3191400
1,/players/t/terryda01.html,2024,3350760
0,/players/t/thomaca01.html,1997,247500
1,/players/t/thomaca01.html,1998,272250
0,/players/b/busedo01.html,1985,130000
0,/players/c/connele01.html,1985,160000
1,/players/c/connele01.html,1986,200000
2,/players/c/connele01.html,1988,175000
3,/players/c/connele01.html,1989,225000
4,/players/c/connele01.html,1991,900000
5,/players/c/connele01.html,1992,900000
6,/players/c/connele01.html,1993,890000
7,/players/c/connele01.html,1994,25000
0,/players/b/brownke03.html,2023,NaN
1,/players/b/brownke03.html,2024,1100000
2,/players/b/brownke03.html,2024,NaN
0,/players/b/bolbo01.html,2020,"0"" >< $Minimum</td></tr>
"
1,/players/b/bolbo01.html,2021,2058240
2,/players/b/bolbo01.html,2022,2161152
3,/players/b/bolbo01.html,2023,2200000
4,/players/b/bolbo01.html,2024,2019706
0,/players/g/gasolma01.html,2009,3093333
1,/players/g/gasolma01.html,2010,3240000
2,/players/g/gasolma01.html,2011,3480000
3,/players/g/gasolma01.html,2012,12922194
4,/players/g/gasolma01.html,2013,13891359
5,/players/g/gasolma01.html,2014,14860523
6,/players/g/gasolma01.html,2015,15829688
7,/players/g/gasolma01.html,2016,19700000
8,/players/g/gasolma01.html,2017,21165675
9,/players/g/gasolma01.html,2018,22642350
10,/players/g/gasolma01.html,2019,24119025
11,/players/g/gasolma01.html,2020,25595700
12,/players/g/gasolma01.html,2021,2564753
13,/players/g/gasolma01.html,2022,2692991
0,/players/w/walkeke02.html,2012,2356320
1,/players/w/walkeke02.html,2013,2532960
2,/players/w/walkeke02.html,2014,2568360
3,/players/w/walkeke02.html,2015,3272091
